Location ID,External Merchant Number,DBA Name,Currency Code,Description,Submit Date,Trans Count,Trans Amount,Interchange Expense,Rate
267529243888,,FASTWAY #3 TACO BELL,USD,VP54  VI-CPS/RESTAURANT (PP),06/20/13,1,18.76,0.3657,   1.1500% +    .1500
267529243888,,FASTWAY #3 TACO BELL,USD,202  DSCVR COMML ELECT OTHER,06/21/13,1,8.33,0.2916,   2.3000% +    .1000
267529243888,,FASTWAY #3 TACO BELL,USD,408  DSCVR PSL EXP SVC PP,06/21/13,1,7.44,0.1525,   2.0500% +    .0000
267529243888,,FASTWAY #3 TACO BELL,USD,M009  MC-DOMESTIC MERIT III,06/21/13,1,9.13,0.2443,   1.5800% +    .1000
267529243888,,FASTWAY #3 TACO BELL,USD,M667  MC-SMALL TICKET (DB),06/21/13,23,181.44,3.7324,   1.5500% +    .0400
267529243888,,FASTWAY #3 TACO BELL,USD,M668  MC-RESTAURANT (DB),06/21/13,7,143.35,2.4059,   1.1900% +    .1000
267529243888,,FASTWAY #3 TACO BELL,USD,MN02  MC-REG INCENT FRF ADJ POS (DB),06/21/13,2,28.63,0.4543,   0.0500% +    .2200
267529243888,,FASTWAY #3 TACO BELL,USD,V047  VI-CPS/SMALL TICKET,06/21/13,1,5.62,0.1327,   1.6500% +    .0400
267529243888,,FASTWAY #3 TACO BELL,USD,V249  VI-SIGNATURE PREFERRED CRP ELC,06/21/13,1,9.74,0.3338,   2.4000% +    .1000
267529243888,,FASTWAY #3 TACO BELL,USD,V647  VI-CPS SMALL TICKET (DB),06/21/13,26,175.93,3.7670,   1.5500% +    .0400
267529243888,,FASTWAY #3 TACO BELL,USD,V654  VI-CPS/RESTAURANT (DB),06/21/13,6,121.80,2.0495,   1.1900% +    .1000
267529243888,,FASTWAY #3 TACO BELL,USD,V680  VI-EIRF NON CPS ALL OTHER (DB),06/21/13,1,5.31,0.2929,   1.7500% +    .2000
267529243888,,FASTWAY #3 TACO BELL,USD,VN01  VI-US REGULATED (DB),06/21/13,3,59.01,0.6896,   0.0500% +    .2200
267529243888,,FASTWAY #3 TACO BELL,USD,VN02  VI-US CPS/SMALL TCKT REG (DB),06/21/13,5,33.93,1.1170,   0.0500% +    .2200
267529243888,,FASTWAY #3 TACO BELL,USD,VP47  VI-CPS SMALL TICKET (PP),06/21/13,5,37.23,0.8456,   1.6000% +    .0500
